X	Y	P20_001	P20_002	P20_003	P20_004	P20_005	P20_006	P20_007	P20_008	P20_009	P20_010	P20_011	P20_012	レベル	備考	緯度	経度	NO
139.302001	35.657201	13201	富士森高等学校	東京都八王子市長房町420	一時避難場所、避難所	-1	1131	0	0	0	0	0	1	1		35.657201	139.302001	2420
139.395661	35.614153	13201	別所小学校	東京都八王子市別所2-44	一時避難場所、避難所	-1	819	0	0	0	0	0	1	1		35.614153	139.395661	2421
139.400689	35.619208	13201	別所中学校	東京都八王子市別所2-28	一時避難場所、避難所	-1	974	0	0	0	0	0	1	1		35.619208	139.400689	2422
139.34011	35.63001	13201	片倉高等学校	東京都八王子市片倉町1643	一時避難場所、避難所	-1	1740	0	0	0	0	0	1	1		35.63001	139.34011	2423
139.346443	35.631344	13201	片倉台小学校	東京都八王子市片倉町1318	一時避難場所、避難所	-1	700	0	0	0	0	0	1	1		35.631344	139.346443	2424
139.35473	35.645538	13201	北野市民センター	東京都八王子市北野町545-3きたのタウンビル7・8階	一時避難場所、避難所	-1	686	0	0	0	0	0	1	1		35.645538	139.35473	2425
139.4085528	35.64526467	13201	明星大学	東京都日野市程久保2-1-1	広域避難場所、避難場所	-1	9200	0	0	0	0	0	1	1		35.64526467	139.4085528	2426
139.363698	35.61274	13201	鑓水小学校	東京都八王子市鑓水2-74	一時避難場所、避難所	-1	908	0	0	0	0	0	1	1		35.61274	139.363698	2427
139.359645	35.612437	13201	鑓水中学校	東京都八王子市鑓水2-67	一時避難場所、避難所	-1	1312	0	0	0	0	0	1	1		35.612437	139.359645	2428
139.340199	35.64134	13201	由井市民センター	東京都八王子市片倉町702-1	一時避難場所、避難所	-1	597	0	0	0	0	0	1	1		35.64134	139.340199	2429
139.356497	35.645731	13201	由井第一小学校	東京都八王子市打越町348-1	一時避難場所、避難所	-1	742	0	0	0	0	0	1	1		35.645731	139.356497	2430
139.327305	35.642842	13201	由井第三小学校	東京都八王子市小比企町1201	一時避難場所、避難所	-1	741	0	0	0	0	0	1	1		35.642842	139.327305	2431
139.338165	35.636621	13201	由井第二小学校	東京都八王子市片倉町2180	一時避難場所、避難所	-1	716	0	0	0	0	0	1	1		35.636621	139.338165	2432
139.339998	35.644592	13201	由井中学校	東京都八王子市片倉町553	一時避難場所、避難所	-1	805	0	0	0	0	0	1	1		35.644592	139.339998	2433
139.361358	35.623123	13201	由木西小学校	東京都八王子市上柚木538-1	一時避難場所、避難所	-1	699	0	0	0	0	0	1	1		35.623123	139.361358	2434
139.382735	35.62697	13201	由木中央市民センター	東京都八王子市下柚木2-10-6	一時避難場所、避難所	-1	831	0	0	0	0	0	1	1		35.62697	139.382735	2435
139.383373	35.629492	13201	由木中央小学校	東京都八王子市下柚木25	一時避難場所、避難所	-1	741	0	0	0	0	0	1	1		35.629492	139.383373	2436
139.385277	35.626888	13201	由木中学校	東京都八王子市下柚木2-34-2	一時避難場所、避難所	-1	729	0	0	0	0	0	1	1		35.626888	139.385277	2437
139.421112	35.634226	13201	由木東市民センター	東京都八王子市鹿島111-1	一時避難場所、避難所	-1	803	0	0	0	0	0	1	1		35.634226	139.421112	2438
139.408215	35.6334	13201	由木東小学校	東京都八王子市東中野1347	一時避難場所、避難所	-1	699	0	0	0	0	0	1	1		35.6334	139.408215	2439
139.2885347	35.64917239	13201	陵南公園	東京都八王子市	広域避難場所	-1	80000	0	0	0	0	0	1	1		35.64917239	139.2885347	2440
139.293419	35.645507	13201	陵南中学校	東京都八王子市東浅川町553-9	一時避難場所、避難所	-1	1172	0	0	0	0	0	1	1		35.645507	139.293419	2441
139.310085	35.622539	13201	緑が丘小学校	東京都八王子市寺田町405-5	一時避難場所、避難所	-1	699	0	0	0	0	0	1	1		35.622539	139.310085	2442
139.302224	35.636592	13201	椚田小学校	東京都八王子市椚田町571-2	一時避難場所、避難所	-1	699	0	0	0	0	0	1	1		35.636592	139.302224	2443
139.307918	35.633954	13201	椚田中学校	東京都八王子市椚田町172	一時避難場所、避難所	-1	729	0	0	0	0	0	1	1		35.633954	139.307918	2444
139.291725	35.629926	13201	翔陽高等学校	東京都八王子市館町1097-136	一時避難場所、避難所	-1	1392	0	0	0	0	0	1	1		35.629926	139.291725	2445
139.4340566	35.7181436	13202	けやき台学童保育所	東京都立川市若葉町1-13-1	二次避難所	50	-1	0	0	0	0	0	1	3		35.7181436	139.4340566	2446
139.433793	35.719225	13202	けやき台小学校	東京都立川市若葉町1-13-1	一次避難所	1090	-1	0	0	0	0	0	1	1		35.719225	139.433793	2447
139.41842	35.725621	13202	こぶし会館	東京都立川市幸町5-83-1	二次避難所	420	-1	0	0	0	0	0	1	1		35.725621	139.41842	2448
139.399499	35.727843	13202	こんぴら橋会館	東京都立川市砂川町3-26-1	二次避難所	120	-1	0	0	0	0	0	1	1		35.727843	139.399499	2449
139.424894	35.710971	13202	さかえ会館	東京都立川市栄町4-6-2	二次避難所	160	-1	0	0	0	0	0	1	1		35.710971	139.424894	2450
139.401342	35.688489	13202	ドリーム学園	東京都立川市柴崎町5-11-26	福祉避難所	50	-1	0	0	0	0	0	1	3		35.688489	139.401342	2451
139.372685	35.734388	13202	一番福祉会館	東京都立川市一番町6-17-87	二次避難所	100	-1	0	0	0	0	0	1	1		35.734388	139.372685	2452
139.3810546	35.72790217	13202	一番福祉作業所	東京都立川市一番町3-6-1	福祉避難所	40	-1	0	0	0	0	0	1	4		35.72790217	139.3810546	2453
139.425082	35.692566	13202	羽衣児童館・羽衣学童保育所	東京都立川市羽衣町2-44-16	二次避難所	170	-1	0	0	0	0	0	1	1		35.692566	139.425082	2454
139.428575	35.694145	13202	羽衣中央会館	東京都立川市羽衣町2-26-7	二次避難所	190	-1	0	0	0	0	0	1	1		35.694145	139.428575	2455
139.429628	35.693255	13202	羽衣保育園	東京都立川市羽衣町2-51-7	福祉避難所	70	-1	0	0	0	0	0	1	1		35.693255	139.429628	2456
139.4245025	35.71818012	13202	栄福祉作業所	東京都立川市栄町5-38-4	福祉避難所	60	-1	0	0	0	0	0	1	3		35.71818012	139.4245025	2457
139.4291	35.707781	13202	栄保育園	東京都立川市栄町3-33-3	福祉避難所	70	-1	0	0	0	0	0	1	1		35.707781	139.4291	2458
139.389906	35.69161	13202	旧多摩川小学校	東京都立川市富士見町6-46-1	一次避難所	1270	-1	0	0	0	0	0	1	3		35.69161	139.389906	2459
139.416426	35.691197	13202	錦学習館（錦公民館）	東京都立川市錦町3-12-25	二次避難所	380	-1	0	0	0	0	0	1	1		35.691197	139.416426	2460
139.416383	35.691573	13202	錦児童館・錦学童保育所	東京都立川市錦町3-12-1	二次避難所	200	-1	0	0	0	0	0	1	1		35.691573	139.416383	2461
139.398768	35.727417	13202	見影橋保育園	東京都立川市砂川町3-23-2	福祉避難所	120	-1	0	0	0	0	0	1	1		35.727417	139.398768	2462
139.423519	35.719236	13202	幸学習館（幸公民館）	東京都立川市幸町2-1-3	二次避難所	300	-1	0	0	0	0	0	1	1		35.719236	139.423519	2463
139.42936	35.726208	13202	幸学童保育所	東京都立川市幸町4-52-3	二次避難所	60	-1	0	0	0	0	0	1	3		35.726208	139.42936	2464
139.427745	35.719472	13202	幸児童館	東京都立川市幸町2-19-1	二次避難所	90	-1	0	0	0	0	0	1	1		35.719472	139.427745	2465
139.421266	35.727418	13202	幸小学校	東京都立川市幸町5-68-1	一次避難所	1450	-1	0	0	0	0	0	1	1		35.727418	139.421266	2466
139.423222	35.725891	13202	幸福祉会館	東京都立川市幸町5-57-14	二次避難所	200	-1	0	0	0	0	0	1	1		35.725891	139.423222	2467
139.426433	35.714975	13202	江の島保育園	東京都立川市栄町5-20-3	福祉避難所	50	-1	0	0	0	0	0	1	1		35.714975	139.426433	2468
139.420123	35.70418	13202	高松会館	東京都立川市高松町2-25-26	二次避難所	180	-1	0	0	0	0	0	1	1		35.70418	139.420123	2469
139.419037	35.703096	13202	高松学習館（高松公民館）	東京都立川市高松町3-22-5	二次避難所	200	-1	0	0	0	0	0	1	1		35.703096	139.419037	2470
139.4154865	35.70408175	13202	高松学童保育所	東京都立川市高松町3-6-9	二次避難所	60	-1	0	0	0	0	0	1	3		35.70408175	139.4154865	2471
139.416712	35.708531	13202	高松保育園	東京都立川市高松町1-18-7	福祉避難所	70	-1	0	0	0	0	0	1	1		35.708531	139.416712	2472
139.394317	35.707388	13202	国営昭和記念公園	東京都立川市	広域避難場所	836500	1673000	0	0	0	0	0	1	3		35.707388	139.394317	2473
139.403104	35.722857	13202	砂川学習館（砂川公民館）	東京都立川市砂川町1-52-7	二次避難所	210	-1	0	0	0	0	0	1	1		35.722857	139.403104	2474
139.420087	35.693406	13202	市民会館	東京都立川市錦町3-3-20	二次避難所	1180	-1	0	0	0	0	0	1	1		35.693406	139.420087	2475
139.407363	35.692389	13202	柴崎会館・柴崎学童保育所	東京都立川市柴崎町1-16-3	二次避難所	190	-1	0	0	0	0	0	1	1		35.692389	139.407363	2476
139.406805	35.696688	13202	柴崎学習館（中央公民館）	東京都立川市柴崎町1-1-43	二次避難所	490	-1	0	0	0	0	0	1	1		35.696688	139.406805	2477
139.4010657	35.68807396	13202	柴崎福祉会館	東京都立川市柴崎町5-11-26	二次避難所	460	-1	0	0	0	0	0	1	4		35.68807396	139.4010657	2478
139.407102	35.692449	13202	柴崎保育園	東京都立川市柴崎町1-16-23	福祉避難所	70	-1	0	0	0	0	0	1	1		35.692449	139.407102	2479
139.439199	35.720247	13202	若葉会館	東京都立川市若葉町3-34-1	二次避難所	140	-1	0	0	0	0	0	1	1		35.720247	139.439199	2480
139.443446	35.722201	13202	若葉児童館・若葉学童保育所	東京都立川市若葉町4-25-114	二次避難所	140	-1	0	0	0	0	0	1	1		35.722201	139.443446	2481
139.435071	35.724613	13202	若葉小学校	東京都立川市若葉町4-24-1	一次避難所	1090	-1	0	0	0	0	0	1	1		35.724613	139.435071	2482
139.4204455	35.70159117	13202	曙学童保育所	東京都立川市曙町3-24-28	二次避難所	50	-1	0	0	0	0	0	1	3		35.70159117	139.4204455	2483
139.424822	35.705785	13202	曙福祉会館	東京都立川市曙町3-44-17	二次避難所	120	-1	0	0	0	0	0	1	1		35.705785	139.424822	2484
139.376715	35.731749	13202	松中小学校	東京都立川市一番町5-8-5	一次避難所	1330	-1	0	0	0	0	0	1	1		35.731749	139.376715	2485
139.391321	35.720622	13202	上砂児童館・上砂第３学童保育所他	東京都立川市上砂町1-13-1	二次避難所	490	-1	0	0	0	0	0	1	1		35.720622	139.391321	2486
139.392741	35.732583	13202	上砂川小学校	東京都立川市上砂町5-12-2	一次避難所	1390	-1	0	0	0	0	0	1	1		35.732583	139.392741	2487
139.391458	35.72021	13202	上砂保育園	東京都立川市上砂町1-13-1	福祉避難所	70	-1	0	0	0	0	0	1	4		35.72021	139.391458	2488
139.392853	35.694421	13202	新生小学校	東京都立川市富士見町6-69-1	一次避難所	1330	-1	0	0	0	0	0	1	1		35.694421	139.392853	2489
139.360805	35.732408	13202	西砂会館	東京都立川市西砂町5-11-13	二次避難所	140	-1	0	0	0	0	0	1	1		35.732408	139.360805	2490
139.372118	35.729617	13202	西砂学習館（西砂公民館）	東京都立川市西砂町6-12-10	二次避難所	240	-1	0	0	0	0	0	1	1		35.729617	139.372118	2491
139.3637504	35.72694834	13202	西砂学童保育所	東京都立川市西砂町2-34-2	二次避難所	50	-1	0	0	0	0	0	1	3		35.72694834	139.3637504	2492
139.376251	35.732653	13202	西砂児童館・松中学童保育所	東京都立川市一番町6-8-37	二次避難所	80	-1	0	0	0	0	0	1	1		35.732653	139.376251	2493
139.364133	35.72725	13202	西砂小学校	東京都立川市西砂町2-34-2	一次避難所	1270	-1	0	0	0	0	0	1	1		35.72725	139.364133	2494
139.364688	35.729666	13202	西砂保育園	東京都立川市西砂町2-26-2	福祉避難所	110	-1	0	0	0	0	0	1	1		35.729666	139.364688	2495
139.396603	35.699476	13202	西立川保育園	東京都立川市富士見町1-18-16	福祉避難所	70	-1	0	0	0	0	0	1	1		35.699476	139.396603	2496
139.401686	35.701253	13202	総合福祉センター	東京都立川市富士見町2-36-47	二次避難所	230	-1	0	0	0	0	0	1	1		35.701253	139.401686	2497
139.3998981	35.68716008	13202	多摩川河川敷	東京都立川市	広域避難場所	207500	415000	0	0	0	0	0	1	3		35.68716008	139.3998981	2498
139.393247	35.691178	13202	多摩川学童保育所	東京都立川市富士見町6-51-1	二次避難所	130	-1	0	0	0	0	0	1	3		35.691178	139.393247	2499
139.3898687	35.71905976	13202	大山学童保育所	東京都立川市上砂町1-6-3	二次避難所	60	-1	0	0	0	0	0	1	3		35.71905976	139.3898687	2500
139.390464	35.719862	13202	大山小学校	東京都立川市上砂町1-5-33	一次避難所	1090	-1	0	0	0	0	0	1	1		35.719862	139.390464	2501
139.407241	35.69481	13202	第一小学校	東京都立川市柴崎町2-20-3	一次避難所	1030	-1	0	0	0	0	0	1	1		35.69481	139.407241	2502
139.392963	35.723612	13202	第九小学校	東京都立川市上砂町2-18-1	一次避難所	1270	-1	0	0	0	0	0	1	1		35.723612	139.392963	2503
139.418712	35.70767	13202	第五小学校	東京都立川市高松町1-12-25	一次避難所	1450	-1	0	0	0	0	0	1	1		35.70767	139.418712	2504
139.419629	35.692672	13202	第三小学校	東京都立川市錦町3-4-1	一次避難所	1150	-1	0	0	0	0	0	1	1		35.692672	139.419629	2505
139.400352	35.697504	13202	第四小学校	東京都立川市富士見町4-4-1	一次避難所	1270	-1	0	0	0	0	0	1	1		35.697504	139.400352	2506
139.414574	35.690588	13202	第七小学校	東京都立川市錦町5-6-43	一次避難所	850	-1	0	0	0	0	0	1	1		35.690588	139.414574	2507
139.410517	35.720307	13202	第十小学校	東京都立川市柏町1-31-1	一次避難所	970	-1	0	0	0	0	0	1	1		35.720307	139.410517	2508
139.420545	35.701115	13202	第二小学校	東京都立川市曙町3-23-1	一次避難所	1210	-1	0	0	0	0	0	1	1		35.701115	139.420545	2509
139.4241	35.719058	13202	第八小学校	東京都立川市幸町2-1-1	一次避難所	1760	-1	0	0	0	0	0	1	1		35.719058	139.4241	2510
139.426961	35.695449	13202	第六小学校	東京都立川市羽衣町2-29-22	一次避難所	1090	-1	0	0	0	0	0	1	1		35.695449	139.426961	2511
139.399008	35.69588	13202	滝の上会館	東京都立川市富士見町4-16-10	二次避難所	190	-1	0	0	0	0	0	1	1		35.69588	139.399008	2512
139.4251607	35.71895293	13202	中砂学童保育所	東京都立川市幸町2-1-2	二次避難所	60	-1	0	0	0	0	0	1	3		35.71895293	139.4251607	2513
139.424016	35.718085	13202	中砂保育園	東京都立川市栄町5-38-1	福祉避難所	130	-1	0	0	0	0	0	1	1		35.718085	139.424016	2514
139.380981	35.728209	13202	天王橋会館	東京都立川市一番町3-6-1	二次避難所	160	-1	0	0	0	0	0	1	1		35.728209	139.380981	2515
139.430294	35.708226	13202	南砂小学校	東京都立川市栄町2-2-1	一次避難所	910	-1	0	0	0	0	0	1	1		35.708226	139.430294	2516
139.4257543	35.70227261	13202	二中一帯	東京都立川市	広域避難場所	41000	82000	0	0	0	0	0	1	3		35.70227261	139.4257543	2517
139.4109505	35.718675	13202	柏学童保育所	東京都立川市柏町1-31-5	二次避難所	50	-1	0	0	0	0	0	1	3		35.718675	139.4109505	2518
139.414628	35.727279	13202	柏小学校	東京都立川市柏町4-8-4	一次避難所	1150	-1	0	0	0	0	0	1	1		35.727279	139.414628	2519
139.410712	35.724501	13202	柏保育園	東京都立川市柏町3-52-9	福祉避難所	270	-1	0	0	0	0	0	1	1		35.724501	139.410712	2520
139.397383	35.693402	13202	富士見児童館・南富士見学童保育所	東京都立川市富士見町7-7-12	二次避難所	130	-1	0	0	0	0	0	1	1		35.693402	139.397383	2521
139.3994766	35.70092092	13202	富士見福祉作業所	東京都立川市富士見町1-2-24	福祉避難所	20	-1	0	0	0	0	0	1	3		35.70092092	139.3994766	2522
139.4133929	35.70343905	13202	立川市たちかわ中央公園	東京都立川市緑町105番地の3	三次避難所	-1	3743	0	0	0	0	0	1	3		35.70343905	139.4133929	2523
139.4191774	35.69109263	13202	立川市錦第三公園	東京都立川市錦町3丁目9番12号	三次避難所	-1	2909	0	0	0	0	0	1	3		35.69109263	139.4191774	2524
139.39584	35.7277	13202	立川市見影橋公園	東京都立川市砂川町3丁目12番地の1	三次避難所	-1	16642	0	0	0	0	0	1	1		35.7277	139.39584	2525
139.41956	35.72723	13202	立川市幸五公園	東京都立川市幸町5丁目74番地の1	三次避難所	-1	3808	0	0	0	0	0	1	1		35.72723	139.41956	2526
139.42299	35.70649	13202	立川市高砂公園	東京都立川市高松町2丁目37番14号	三次避難所	-1	7000	0	0	0	0	0	1	1		35.70649	139.42299	2527
139.40755	35.73139	13202	立川市砂川公園	東京都立川市砂川町7丁目8番地の14	三次避難所	-1	8753	0	0	0	0	0	1	1		35.73139	139.40755	2528
139.44006	35.71682	13202	立川市若葉公園	東京都立川市若葉町1丁目27番地の1	三次避難所	-1	8474	0	0	0	0	0	1	1		35.71682	139.44006	2529
139.39268	35.72085	13202	立川市上砂公園	東京都立川市上砂町1丁目14番地の3	三次避難所	-1	11085	0	0	0	0	0	1	1		35.72085	139.39268	2530
139.40602	35.69632	13202	立川市諏訪の森公園	東京都立川市柴崎町1丁目1番8号	三次避難所	-1	11837	0	0	0	0	0	1	1		35.69632	139.40602	2531
139.394708	35.69662045	13202	立川市富士見公園	東京都立川市富士見町3丁目17番1号	三次避難所	-1	84000	0	0	0	0	0	1	3		35.69662045	139.394708	2532
139.4150984	35.68411853	13202	立川市立川公園	東京都立川市錦町6丁目29番62号	三次避難所	-1	162937	0	0	0	0	0	1	1		35.68411853	139.4150984	2533
139.4261153	35.69799526	13202	立川市緑川第一公園	東京都立川市羽衣町1丁目12番1号	三次避難所	-1	3076	0	0	0	0	0	1	4		35.69799526	139.4261153	2534
